0,1,1,64
1072,2,1,64
1144.02,3,1,64
1144.04,4,1,64
1217.06,5,1,64
1217.08,6,1,64
1217.1,7,1,64
1217.12,8,1,64
1290.14,9,1,64
1290.16,10,1,64
1290.18,11,1,64
1290.2,12,1,64
1290.22,13,1,64
1290.24,14,1,64
1290.26,15,1,64
1290.28,16,1,64
1364.3,17,1,64
1364.32,18,1,64
1364.34,19,1,64
1364.36,20,1,64
1364.38,21,1,64
1364.4,22,1,64
1364.42,23,1,64
1364.44,24,1,64
1364.46,25,1,64
1364.48,26,1,64
1364.5,27,1,64
1364.52,28,1,64
1364.54,29,1,64
1364.56,30,1,64
1364.58,31,1,64
1364.6,32,1,64
1438.62,33,1,64
1438.64,34,1,64
1438.66,35,1,64
1438.68,36,1,64
1438.7,37,1,64
1438.72,38,1,64
1438.74,39,1,64
1438.76,40,1,64
1438.78,41,1,64
1438.8,42,1,64
1438.82,43,1,64
1438.84,44,1,64
1438.86,45,1,64
1438.88,46,1,64
1438.9,47,1,64
1438.92,48,1,64
1438.94,49,1,64
1438.96,50,1,64
1438.98,51,1,64
1439.0,52,1,64
1439.02,53,1,64
1439.04,54,1,64
1439.06,55,1,64
1439.08,56,1,64
1439.1,57,1,64
1439.12,58,1,64
1439.14,59,1,64
1439.16,60,1,64
1439.18,61,1,64
1439.2,62,1,64
1439.22,63,1,64
1439.24,64,1,64
1514.26,65,1,64
1514.28,65.0076923077,0,64
1514.3,65.0153837052,0,64
1514.32,65.0230741927,0,64
1514.34,65.0307637707,0,64
1514.36,65.0384524394,0,64
1514.38,65.0461401992,0,64
1514.4,65.0538270504,0,64
1514.42,65.0615129933,0,64
1514.44,65.0691980283,0,64
1514.46,65.0768821555,0,64
1514.48,65.0845653755,0,64
1514.5,65.0922476885,0,64
1514.52,65.0999290947,0,64
1514.54,65.1076095947,0,64
1514.56,65.1152891885,0,64
1514.58,65.1229678767,0,64
1514.6,65.1306456595,0,64
1514.62,65.1383225371,0,64
1514.64,65.1459985101,0,64
1514.66,65.1536735785,0,64
1514.68,65.1613477429,0,64
1514.7,65.1690210035,0,64
1514.72,65.1766933606,0,64
1514.74,65.1843648145,0,64
1514.76,65.1920353656,0,64
1514.78,65.1997050141,0,64
1514.8,65.2073737605,0,64
1514.82,65.2150416049,0,64
1514.84,65.2227085478,0,64
1514.86,65.2303745895,0,64
1514.88,65.2380397302,0,64
1514.9,65.2457039703,0,64
1514.92,65.2533673101,0,64
1514.94,65.2610297499,0,64
1514.96,65.2686912901,0,64
1514.98,65.2763519309,0,64
1515.0,65.2840116726,0,64
1515.02,65.2916705157,0,64
1515.04,65.2993284604,0,64
1515.06,65.306985507,0,64
1515.08,65.3146416558,0,64
1515.1,65.3222969072,0,64
1515.12,65.3299512614,0,64
1515.14,65.3376047188,0,64
1515.16,65.3452572797,0,64
1515.18,65.3529089444,0,64
1515.2,65.3605597133,0,64
1515.22,65.3682095866,0,64
1515.24,65.3758585646,0,64
1515.26,65.3835066477,0,64
1515.28,65.3911538362,0,64
1515.3,65.3988001304,0,64
1515.32,65.4064455306,0,64
1515.34,65.4140900372,0,64
1515.36,65.4217336503,0,64
1515.38,65.4293763705,0,64
1515.62,65.4370181978,0,64
1516.62,65.4446591328,0,64
1517.62,65.4522991757,0,64
1518.62,65.4599383267,0,64
1519.62,65.4675765863,0,64
1520.62,65.4752139547,0,64
1521.62,65.4828504322,0,64
1597.62,65.4904860192,0,64
1597.64,65.4981207159,0,64
1597.66,65.5057545227,0,64
1597.68,65.5133874399,0,64
1597.7,65.5210194678,0,64
1597.72,65.5286506067,0,64
1597.74,65.5362808569,0,64
1597.76,65.5439102187,0,64
1597.78,65.5515386925,0,64
1597.8,65.5591662785,0,64
1597.82,65.5667929771,0,64
1597.84,65.5744187885,0,64
1597.86,65.5820437132,0,64
1597.88,65.5896677513,0,64
1597.9,65.5972909031,0,64
1597.92,65.6049131691,0,64
1597.94,65.6125345496,0,64
1597.96,65.6201550447,0,64
1597.98,65.6277746548,0,64
1598.0,65.6353933803,0,64
1598.02,65.6430112215,0,64
1598.04,65.6506281786,0,64
1598.06,65.6582442519,0,64
1598.08,65.6658594419,0,64
1598.1,65.6734737487,0,64
1598.12,65.6810871726,0,64
1598.14,65.6886997141,0,64
1598.16,65.6963113734,0,64
1598.18,65.7039221507,0,64
1598.2,65.7115320465,0,64
1598.22,65.719141061,0,64
1598.24,65.7267491945,0,64
1598.26,65.7343564474,0,64
1598.28,65.7419628199,0,64
1598.3,65.7495683123,0,64
1598.32,65.757172925,0,64
1598.34,65.7647766582,0,64
1598.36,65.7723795123,0,64
1598.38,65.7799814875,0,64
1598.4,65.7875825842,0,64
1598.42,65.7951828026,0,64
1598.44,65.8027821432,0,64
1598.46,65.8103806061,0,64
1598.48,65.8179781917,0,64
1598.5,65.8255749003,0,64
1598.52,65.8331707322,0,64
1598.54,65.8407656876,0,64
1598.56,65.848359767,0,64
1598.58,65.8559529706,0,64
1598.6,65.8635452986,0,64
1598.62,65.8711367515,0,64
1598.64,65.8787273295,0,64
1598.66,65.8863170329,0,64
1598.68,65.893905862,0,64
1598.7,65.9014938171,0,64
1598.72,65.9090808985,0,64
1598.74,65.9166671066,0,64
1598.76,65.9242524415,0,64
1598.78,65.9318369037,0,64
1598.8,65.9394204934,0,64
1598.82,65.947003211,0,64
1598.84,65.9545850566,0,64
1598.86,65.9621660307,0,64
1598.88,65.9697461335,0,64
1598.9,65.9773253653,0,64
1599.26,65.9849037265,0,64
1676.26,65.9924812173,0,64
1676.28,66.000057838,0,64
1676.3,66.0076335889,0,64
1676.32,66.0152084704,0,64
1676.34,66.0227824827,0,64
1676.36,66.0303556261,0,64
1676.38,66.0379279009,0,64
1676.4,66.0454993075,0,64
1676.42,66.053069846,0,64
1676.44,66.0606395169,0,64
1676.46,66.0682083204,0,64
1676.48,66.0757762569,0,64
1676.5,66.0833433265,0,64
1676.52,66.0909095296,0,64
1676.54,66.0984748666,0,64
1676.56,66.1060393376,0,64
1676.58,66.1136029431,0,64
1676.6,66.1211656833,0,64
1676.62,66.1287275584,0,64
1676.64,66.1362885689,0,64
1676.66,66.1438487149,0,64
1676.68,66.1514079968,0,64
1676.7,66.1589664149,0,64
1676.72,66.1665239695,0,64
1676.74,66.1740806609,0,64
1676.76,66.1816364893,0,64
1676.78,66.1891914551,0,64
1676.8,66.1967455586,0,64
1676.82,66.2042988,0,64
1676.84,66.2118511796,0,64
1676.86,66.2194026979,0,64
1676.88,66.2269533549,0,64
1676.9,66.2345031511,0,64
1676.92,66.2420520867,0,64
1676.94,66.2496001621,0,64
1676.96,66.2571473774,0,64
1676.98,66.2646937331,0,64
1677.0,66.2722392294,0,64
1677.02,66.2797838666,0,64
1677.04,66.2873276449,0,64
1677.06,66.2948705648,0,64
1677.08,66.3024126264,0,64
1677.1,66.3099538301,0,64
1677.12,66.3174941762,0,64
1677.14,66.3250336649,0,64
1677.16,66.3325722966,0,64
1677.18,66.3401100715,0,64
1677.2,66.34764699,0,64
1677.22,66.3551830523,0,64
1677.24,66.3627182587,0,64
1677.26,66.3702526095,0,64
1677.28,66.377786105,0,64
1677.3,66.3853187455,0,64
1677.32,66.3928505313,0,64
1677.34,66.4003814626,0,64
1677.36,66.4079115399,0,64
1677.38,66.4154407632,0,64
1677.4,66.4229691331,0,64
1677.42,66.4304966496,0,64
1677.44,66.4380233132,0,64
1677.62,66.4455491241,0,64
1678.62,66.4530740826,0,64
1679.62,66.460598189,0,64
1680.62,66.4681214436,0,64
1681.62,66.4756438466,0,64
1682.62,66.4831653985,0,64
1759.62,66.4906860993,0,64
1759.64,66.4982059495,0,64
1759.66,66.5057249494,0,64
1759.68,66.5132430992,0,64
1759.7,66.5207603991,0,64
1759.72,66.5282768496,0,64
1759.74,66.5357924508,0,64
1759.76,66.5433072031,0,64
1759.78,66.5508211068,0,64
1759.8,66.5583341621,0,64
1759.82,66.5658463693,0,64
1759.84,66.5733577288,0,64
1759.86,66.5808682408,0,64
1759.88,66.5883779055,0,64
1759.9,66.5958867234,0,64
1759.92,66.6033946946,0,64
1759.94,66.6109018194,0,64
1759.96,66.6184080982,0,64
1759.98,66.6259135313,0,64
1760.0,66.6334181188,0,64
1760.02,66.6409218611,0,64
1760.04,66.6484247585,0,64
1760.06,66.6559268113,0,64
1760.08,66.6634280197,0,64
1760.1,66.6709283841,0,64
1760.12,66.6784279047,0,64
1760.14,66.6859265818,0,64
1760.16,66.6934244157,0,64
1760.18,66.7009214066,0,64
1760.2,66.708417555,0,64
1760.22,66.7159128609,0,64
1760.24,66.7234073248,0,64
1760.26,66.7309009469,0,64
1760.28,66.7383937275,0,64
1760.3,66.7458856669,0,64
1760.32,66.7533767653,0,64
1760.34,66.7608670231,0,64
1760.36,66.7683564405,0,64
1760.38,66.7758450179,0,64
1760.4,66.7833327554,0,64
1760.42,66.7908196534,0,64
1760.44,66.7983057121,0,64
1760.46,66.8057909319,0,64
1760.48,66.813275313,0,64
1760.5,66.8207588557,0,64
1760.52,66.8282415603,0,64
1760.54,66.8357234271,0,64
1760.56,66.8432044563,0,64
1760.58,66.8506846483,0,64
1760.6,66.8581640033,0,64
1760.62,66.8656425215,0,64
1760.64,66.8731202033,0,64
1760.66,66.880597049,0,64
1760.68,66.8880730588,0,64
1760.7,66.8955482331,0,64
1760.72,66.903022572,0,64
1760.74,66.9104960759,0,64
1760.76,66.917968745,0,64
1760.78,66.9254405797,0,64
1760.8,66.9329115802,0,64
1760.82,66.9403817468,0,64
1760.84,66.9478510798,0,64
1760.86,66.9553195794,0,64
1760.88,66.9627872459,0,64
1760.9,66.9702540797,0,64
1761.26,66.9777200809,0,64
1762.26,66.9851852499,0,64
1840.26,66.992649587,0,64
1840.28,67.0001130924,0,64
1840.3,67.0075757663,0,64
1840.32,67.0150376092,0,64
1840.34,67.0224986212,0,64
1840.36,67.0299588026,0,64
1840.38,67.0374181538,0,64
1840.4,67.0448766749,0,64
1840.42,67.0523343663,0,64
1840.44,67.0597912282,0,64
1840.46,67.067247261,0,64
1840.48,67.0747024648,0,64
1840.5,67.0821568401,0,64
1840.52,67.0896103869,0,64
1840.54,67.0970631057,0,64
1840.56,67.1045149967,0,64
1840.58,67.1119660602,0,64
1840.6,67.1194162964,0,64
1840.62,67.1268657056,0,64
1840.64,67.1343142882,0,64
1840.66,67.1417620443,0,64
1840.68,67.1492089743,0,64
1840.7,67.1566550784,0,64
1840.72,67.1641003568,0,64
1840.74,67.17154481,0,64
1840.76,67.1789884381,0,64
1840.78,67.1864312415,0,64
1840.8,67.1938732203,0,64
1840.82,67.201314375,0,64
1840.84,67.2087547056,0,64
1840.86,67.2161942126,0,64
1840.88,67.2236328962,0,64
1840.9,67.2310707566,0,64
1840.92,67.2385077942,0,64
1840.94,67.2459440092,0,64
1840.96,67.2533794019,0,64
1840.98,67.2608139725,0,64
1841.0,67.2682477214,0,64
1841.02,67.2756806488,0,64
1841.04,67.2831127549,0,64
1841.06,67.2905440401,0,64
1841.08,67.2979745046,0,64
1841.1,67.3054041488,0,64
1841.12,67.3128329727,0,64
1841.14,67.3202609768,0,64
1841.16,67.3276881614,0,64
1841.18,67.3351145266,0,64
1841.2,67.3425400727,0,64
1841.22,67.3499648001,0,64
1841.24,67.3573887089,0,64
1841.26,67.3648117995,0,64
1841.28,67.3722340722,0,64
1841.3,67.3796555271,0,64
1841.32,67.3870761646,0,64
1841.34,67.394495985,0,64
1841.36,67.4019149885,0,64
1841.38,67.4093331753,0,64
1841.4,67.4167505459,0,64
1841.42,67.4241671003,0,64
1841.44,67.4315828389,0,64
1841.46,67.438997762,0,64
1841.48,67.4464118698,0,64
1841.62,67.4538251626,0,64
1842.62,67.4612376407,0,64
1843.62,67.4686493043,0,64
1844.62,67.4760601537,0,64
1845.62,67.4834701892,0,64
1923.62,67.490879411,0,64
1923.64,67.4982878194,0,64
1923.66,67.5056954147,0,64
1923.68,67.5131021972,0,64
1923.7,67.5205081671,0,64
1923.72,67.5279133246,0,64
1923.74,67.5353176701,0,64
1923.76,67.5427212038,0,64
1923.78,67.5501239259,0,64
1923.8,67.5575258369,0,64
1923.82,67.5649269368,0,64
1923.84,67.572327226,0,64
1923.86,67.5797267048,0,64
1923.88,67.5871253733,0,64
1923.9,67.594523232,0,64
1923.92,67.601920281,0,64
1923.94,67.6093165206,0,64
1923.96,67.6167119511,0,64
1923.98,67.6241065727,0,64
1924.0,67.6315003857,0,64
1924.02,67.6388933904,0,64
1924.04,67.646285587,0,64
1924.06,67.6536769759,0,64
1924.08,67.6610675572,0,64
1924.1,67.6684573312,0,64
1924.12,67.6758462982,0,64
1924.14,67.6832344585,0,64
1924.16,67.6906218123,0,64
1924.18,67.6980083599,0,64
1924.2,67.7053941016,0,64
1924.22,67.7127790375,0,64
1924.24,67.7201631681,0,64
1924.26,67.7275464935,0,64
1924.28,67.734929014,0,64
1924.3,67.7423107298,0,64
1924.32,67.7496916413,0,64
1924.34,67.7570717487,0,64
1924.36,67.7644510523,0,64
1924.38,67.7718295522,0,64
1924.4,67.7792072489,0,64
1924.42,67.7865841425,0,64
1924.44,67.7939602333,0,64
1924.46,67.8013355216,0,64
1924.48,67.8087100076,0,64
1924.5,67.8160836916,0,64
1924.52,67.8234565738,0,64
1924.54,67.8308286546,0,64
1924.56,67.8381999341,0,64
1924.58,67.8455704127,0,64
1924.6,67.8529400906,0,64
1924.62,67.8603089681,0,64
1924.64,67.8676770453,0,64
1924.66,67.8750443227,0,64
1924.68,67.8824108004,0,64
1924.7,67.8897764787,0,64
1924.72,67.8971413578,0,64
1924.74,67.9045054381,0,64
1924.76,67.9118687198,0,64
1924.78,67.9192312031,0,64
1924.8,67.9265928883,0,64
1924.82,67.9339537757,0,64
1924.84,67.9413138655,0,64
1924.86,67.948673158,0,64
1924.88,67.9560316534,0,64
1924.9,67.963389352,0,64
1925.26,67.9707462541,0,64
1926.26,67.9781023599,0,64
1927.26,67.9854576696,0,64
2006.26,67.9928121836,0,64
2006.28,68.0001659021,0,64
2006.3,68.0075188253,0,64
2006.32,68.0148709536,0,64
2006.34,68.0222222871,0,64
2006.36,68.0295728261,0,64
2006.38,68.0369225709,0,64
2006.4,68.0442715218,0,64
2006.42,68.0516196789,0,64
2006.44,68.0589670426,0,64
2006.46,68.0663136131,0,64
2006.48,68.0736593907,0,64
2006.5,68.0810043756,0,64
2006.52,68.0883485681,0,64
2006.54,68.0956919684,0,64
2006.56,68.1030345768,0,64
2006.58,68.1103763936,0,64
2006.6,68.1177174189,0,64
2006.62,68.1250576531,0,64
2006.64,68.1323970964,0,64
2006.66,68.1397357492,0,64
2006.68,68.1470736115,0,64
2006.7,68.1544106837,0,64
2006.72,68.161746966,0,64
2006.74,68.1690824588,0,64
2006.76,68.1764171622,0,64
2006.78,68.1837510765,0,64
2006.8,68.1910842019,0,64
2006.82,68.1984165388,0,64
2006.84,68.2057480873,0,64
2006.86,68.2130788477,0,64
2006.88,68.2204088203,0,64
2006.9,68.2277380054,0,64
2006.92,68.2350664031,0,64
2006.94,68.2423940138,0,64
2006.96,68.2497208376,0,64
2006.98,68.2570468749,0,64
2007.0,68.2643721259,0,64
2007.02,68.2716965908,0,64
2007.04,68.27902027,0,64
2007.06,68.2863431636,0,64
2007.08,68.2936652719,0,64
2007.1,68.3009865951,0,64
2007.12,68.3083071336,0,64
2007.14,68.3156268875,0,64
2007.16,68.3229458572,0,64
2007.18,68.3302640428,0,64
2007.2,68.3375814446,0,64
2007.22,68.344898063,0,64
2007.24,68.352213898,0,64
2007.26,68.35952895,0,64
2007.28,68.3668432193,0,64
2007.3,68.374156706,0,64
2007.32,68.3814694104,0,64
2007.34,68.3887813329,0,64
2007.36,68.3960924735,0,64
2007.38,68.4034028327,0,64
2007.4,68.4107124105,0,64
2007.42,68.4180212074,0,64
2007.44,68.4253292235,0,64
2007.46,68.4326364591,0,64
2007.48,68.4399429144,0,64
2007.5,68.4472485897,0,64
2007.52,68.4545534852,0,64
2007.62,68.4618576012,0,64
2008.62,68.4691609379,0,64
2009.62,68.4764634957,0,64
2010.62,68.4837652746,0,64
2089.62,68.4910662751,0,64
2089.64,68.4983664972,0,64
2089.66,68.5056659414,0,64
2089.68,68.5129646077,0,64
2089.7,68.5202624966,0,64
2089.72,68.5275596081,0,64
2089.74,68.5348559427,0,64
2089.76,68.5421515004,0,64
2089.78,68.5494462817,0,64
2089.8,68.5567402866,0,64
2089.82,68.5640335155,0,64
2089.84,68.5713259686,0,64
2089.86,68.5786176462,0,64
2089.88,68.5859085485,0,64
2089.9,68.5931986757,0,64
2089.92,68.6004880282,0,64
2089.94,68.607776606,0,64
2089.96,68.6150644096,0,64
2089.98,68.6223514391,0,64
2090.0,68.6296376949,0,64
2090.02,68.636923177,0,64
2090.04,68.6442078858,0,64
2090.06,68.6514918216,0,64
2090.08,68.6587749845,0,64
2090.1,68.6660573748,0,64
2090.12,68.6733389929,0,64
2090.14,68.6806198388,0,64
2090.16,68.6878999129,0,64
2090.18,68.6951792153,0,64
2090.2,68.7024577465,0,64
2090.22,68.7097355065,0,64
2090.24,68.7170124956,0,64
2090.26,68.7242887142,0,64
2090.28,68.7315641623,0,64
2090.3,68.7388388404,0,64
2090.32,68.7461127485,0,64
2090.34,68.753385887,0,64
2090.36,68.7606582561,0,64
2090.38,68.7679298561,0,64
2090.4,68.7752006871,0,64
2090.42,68.7824707495,0,64
2090.44,68.7897400435,0,64
2090.46,68.7970085693,0,64
2090.48,68.8042763272,0,64
2090.5,68.8115433173,0,64
